plate,mjd,fiberid,run2d,specobj_id,ra,dec,sn_median_r,z,zerr,zwarning,class,subclass
3664,55245,324,'v5_10_0',Decimal('4125386407110746112'),114.41652,38.737027,45.38,1.40397,0.000207,0,'QSO','BROADLINE'
3664,55245,351,'v5_10_0',Decimal('4125393828814233600'),114.38757,39.343725,55.3,1.7282,0.000125,0,'QSO','BROADLINE'
3668,55478,702,'v5_10_0',Decimal('4129993914496032768'),115.95986,50.706627,36.99,1.39434,0.000127,0,'QSO','BROADLINE'
3669,55481,6,'v5_10_0',Decimal('4130928499429974016'),117.72768,42.872014,61.68,1.89721,0.000147,0,'QSO','BROADLINE'
3669,55481,92,'v5_10_0',Decimal('4130952138929971200'),117.07073,42.419248,52.49,1.10769,0.000185,0,'QSO','BROADLINE'
3670,55480,594,'v5_10_0',Decimal('4132216027529322496'),115.57302,39.436681,24.06,6.62615,0.000646,0,'QSO',''
3673,55178,876,'v5_10_0',Decimal('4135671237752889344'),117.31161,47.48448,43.97,2.04168,0.000307,0,'QSO','BROADLINE'
3674,55182,132,'v5_10_0',Decimal('4136592628564074496'),117.93812,41.259968,27.41,0.428971,6.90E-05,0,'GALAXY',''
3679,55209,319,'v5_10_0',Decimal('4142273530719870976'),118.44553,51.006796,56.3,1.07016,8.50E-05,0,'QSO','BROADLINE'
3682,55244,194,'v5_10_0',Decimal('4145616871289233408'),120.32411,52.176332,42.16,3.04124,0.000139,0,'QSO','BROADLINE'
3682,55244,814,'v5_10_0',Decimal('4145787295591538688'),120.76987,53.44084,4.33,1.57108,0.00026,0,'QSO','BROADLINE'
3684,55246,666,'v5_10_0',Decimal('4147998413508550656'),120.15006,50.17898,40.53,1.61958,0.000188,0,'QSO','BROADLINE'
3691,55274,214,'v5_10_0',Decimal('4155755468512272384'),123.16841,44.208594,41.57,1.01184,0.000116,0,'QSO','BROADLINE'
3692,55186,101,'v5_10_0',Decimal('4156850305739235328'),125.51401,46.504266,2.07,0.534887,6.70E-05,0,'QSO','AGN BROADLINE'
3692,55186,912,'v5_10_0',Decimal('4157073231721766912'),125.61174,47.849761,54.4,1.12661,9.20E-05,0,'QSO','BROADLINE'
3693,55208,424,'v5_10_0',Decimal('4158064991579119616'),123.40021,48.217477,35.17,0.87038,2.60E-05,0,'QSO','BROADLINE'
3697,55290,352,'v5_10_0',Decimal('4162548801372921856'),128.28273,50.166861,58.09,0.053302,5.00E-06,0,'GALAXY','STARFORMING BROADLINE'
3758,55506,436,'v5_10_0',Decimal('4231251789058383872'),122.81175,32.964575,8.36,0.802645,5.70E-05,0,'QSO','BROADLINE'
3760,55268,890,'v5_10_0',Decimal('4233628379448844288'),126.41554,37.881171,37.31,1.31232,0.000155,0,'QSO','BROADLINE'
3762,55507,572,'v5_10_0',Decimal('4235792772097875968'),126.28196,36.06976,40.56,1.57885,9.30E-05,0,'QSO','BROADLINE'
3763,55508,201,'v5_10_0',Decimal('4236816692318019584'),128.51045,36.663539,46.95,0.944635,6.10E-05,0,'QSO','BROADLINE'
3764,55514,824,'v5_10_0',Decimal('4238113841261551616'),129.50632,41.449544,8.01,0.57019,9.90E-05,0,'QSO','BROADLINE'
3791,55501,370,'v5_10_0',Decimal('4268388343958446080'),116.82097,34.839629,3.81,0.429806,8.90E-05,0,'QSO','BROADLINE'
3801,55509,688,'v5_10_0',Decimal('4279734754335498240'),119.863,36.575417,20.46,0.983972,0.000128,0,'QSO','BROADLINE'
3803,55513,871,'v5_10_0',Decimal('4282036856873263104'),122.27709,41.659038,41.87,1.22373,0.000163,0,'QSO','BROADLINE'
3809,55533,224,'v5_10_0',Decimal('4288614410644070400'),130.27831,3.201903,58.58,1.8379,0.000191,0,'QSO','BROADLINE'
3814,55535,510,'v5_10_0',Decimal('4294322525293223936'),132.8778,4.705931,30.45,0.916218,0.000144,0,'QSO','BROADLINE'
3816,55272,154,'v5_10_0',Decimal('4296476464159629312'),135.30021,1.263766,55.11,0.780213,0.000138,0,'QSO','BROADLINE'
4441,55532,548,'v5_10_0',Decimal('5000272212193681408'),128.57135,35.809202,42.26,2.15348,0.000162,0,'QSO','BROADLINE'
4442,55532,526,'v5_10_0',Decimal('5001392064786571264'),125.58125,34.012478,34.59,0.725359,6.30E-05,0,'QSO','BROADLINE'
4443,55539,146,'v5_10_0',Decimal('5002413511206215680'),115.9928,32.586803,51.45,0.905021,8.00E-05,0,'QSO','BROADLINE'
4443,55539,740,'v5_10_0',Decimal('5002576788682940416'),115.22523,33.335095,46.4,0.886994,4.20E-05,0,'QSO','BROADLINE'
4467,55894,740,'v5_10_0',Decimal('5029598392403075072'),127.71703,24.183285,32.95,0.940695,0.000111,0,'QSO','BROADLINE'
4468,55894,892,'v5_10_0',Decimal('5030766073751773184'),125.92116,24.301502,36.8,1.811,0.0002,0,'QSO','BROADLINE'
4479,55592,728,'v5_10_0',Decimal('5043105887683584000'),124.39615,22.621597,36.85,0.981034,7.20E-05,0,'QSO','BROADLINE'
4483,55587,702,'v5_10_0',Decimal('5047602340401487872'),126.23722,21.927634,41.87,0.339439,3.60E-05,0,'QSO','BROADLINE'
4496,55544,496,'v5_10_0',Decimal('5062182413620191232'),126.21164,15.721796,50.9,1.87748,0.000171,0,'QSO','BROADLINE'
4499,55572,172,'v5_10_0',Decimal('5065471053368631296'),122.80343,14.41978,43.35,1.26495,0.000188,0,'QSO','BROADLINE'
4502,55569,194,'v5_10_0',Decimal('5068854800352780288'),117.88896,13.763424,27.88,1.10063,0.000215,0,'QSO','BROADLINE'
4843,55860,934,'v5_10_0',Decimal('5452990083119423488'),121.10086,6.915828,7.22,0.568591,3.90E-05,0,'QSO','AGN BROADLINE'
5148,56220,974,'v5_10_0',Decimal('5796400555862499328'),133.53749,58.766864,1.85,0.314307,4.00E-05,0,'GALAXY','BROADLINE'
5149,55944,990,'v5_10_0',Decimal('5797530849185341440'),125.84255,57.646454,4.09,0.743521,8.20E-05,0,'QSO','BROADLINE'
5156,55925,326,'v5_10_0',Decimal('5805229629284261888'),128.22007,52.943837,42.58,0.788669,6.60E-05,0,'QSO','BROADLINE'
5156,55925,815,'v5_10_0',Decimal('5805364044580757504'),128.91932,54.238192,5.59,0.423324,8.40E-05,0,'QSO','BROADLINE'
5159,55856,238,'v5_10_0',Decimal('5808583138591350784'),127.01898,44.88247,34.5,2.90373,0.000116,0,'QSO',''
5160,55895,702,'v5_10_0',Decimal('5809836582501326848'),128.85492,48.448964,27.87,1.30225,8.10E-05,0,'QSO','BROADLINE'
5163,55889,665,'v5_10_0',Decimal('5813204111638634496'),130.12488,46.853833,20.71,1.57155,0.000204,0,'QSO','BROADLINE'
5175,55955,436,'v5_10_0',Decimal('5826651964587352064'),133.39894,18.91293,13.67,2.14996,0.000225,0,'QSO','BROADLINE'
5175,55955,730,'v5_10_0',Decimal('5826732778691993600'),134.1103,19.693806,15.43,2.82186,0.000468,0,'QSO','BROADLINE'
5293,55953,560,'v5_10_0',Decimal('5959542238421688320'),133.06315,13.399092,6.51,0.49085,4.60E-05,0,'QSO','AGN BROADLINE'
5295,55978,338,'v5_10_0',Decimal('5961733015759462400'),134.6727,14.16245,11.95,1.04931,0.000165,0,'QSO','BROADLINE'
5736,55984,508,'v5_10_0',Decimal('6458301604021903360'),134.85138,46.621456,38.44,0.922696,7.40E-05,0,'QSO','BROADLINE'
5773,56009,194,'v5_10_0',Decimal('6499873589331730432'),135.3445,20.746258,28.33,2.09302,0.000657,0,'QSO','BROADLINE'
6374,56326,201,'v5_10_0',Decimal('7176541362807873536'),115.60187,43.039924,21.03,0.199878,3.50E-05,0,'QSO','BROADLINE'
6374,56326,365,'v5_10_0',Decimal('7176586442784612352'),114.39831,43.147544,36.61,0.116392,2.70E-05,0,'QSO','BROADLINE'
6374,56326,436,'v5_10_0',Decimal('7176605959116005376'),114.16193,43.887954,28.02,0.113743,1.40E-05,0,'QSO','AGN BROADLINE'
6374,56326,849,'v5_10_0',Decimal('7176719483691573248'),116.14004,44.391438,3.73,0.815138,0.000113,0,'QSO','BROADLINE'
6375,56323,688,'v5_10_0',Decimal('7177801128205066240'),116.62754,44.075976,25.88,0.193301,2.30E-05,0,'QSO','STARBURST BROADLINE'
6375,56323,696,'v5_10_0',Decimal('7177803327228321792'),116.74927,44.124678,29.62,0.075847,2.30E-05,0,'QSO','STARBURST BROADLINE'
6375,56323,743,'v5_10_0',Decimal('7177816246489948160'),117.26353,45.348234,30.53,0.201146,3.60E-05,0,'QSO','STARBURST BROADLINE'
6376,56269,135,'v5_10_0',Decimal('7178775019723399168'),119.55657,43.4289,6.61,0.331921,3.80E-05,0,'QSO','STARBURST BROADLINE'
6376,56269,351,'v5_10_0',Decimal('7178834393351299072'),118.18596,43.68481,18.88,0.179854,2.00E-05,0,'QSO','STARBURST BROADLINE'
6376,56269,566,'v5_10_0',Decimal('7178893492101292032'),117.50648,44.479195,9.29,0.23228,3.70E-05,0,'QSO','AGN BROADLINE'
6376,56269,806,'v5_10_0',Decimal('7178959462798958592'),119.04161,44.539687,6.57,5.21036,0.000505,0,'QSO',''
6378,56330,890,'v5_10_0',Decimal('7181234353380237312'),122.98208,44.722541,28.48,0.972847,5.50E-05,0,'QSO','BROADLINE'
6380,56340,196,'v5_10_0',Decimal('7183295388094275584'),125.79693,43.888473,52.85,0.182359,3.10E-05,0,'QSO','STARBURST BROADLINE'
6381,56353,168,'v5_10_0',Decimal('7184413591637827584'),127.71857,43.238868,8.22,0.250598,2.10E-05,0,'QSO','AGN BROADLINE'
6385,56356,176,'v5_10_0',Decimal('7188919390338785280'),134.23209,43.376706,18.71,0.231134,2.70E-05,0,'QSO','STARBURST BROADLINE'
6385,56356,547,'v5_10_0',Decimal('7189021370042261504'),132.40728,45.375363,6.21,0.334937,8.40E-05,0,'GALAXY','BROADLINE'
6386,56325,141,'v5_10_0',Decimal('7190035668998791168'),114.24446,45.029243,19.4,0.460376,2.90E-05,0,'QSO','BROADLINE'
6388,56309,302,'v5_10_0',Decimal('7192331723887058944'),116.49838,45.076217,22.34,0.119887,2.00E-05,0,'QSO','AGN BROADLINE'
6388,56309,584,'v5_10_0',Decimal('7192409239456817152'),116.04735,46.604223,4.46,0.566378,4.40E-05,0,'QSO','AGN BROADLINE'
6388,56309,935,'v5_10_0',Decimal('7192505721602154496'),118.18416,45.949279,62.1,0.05174,7.00E-06,0,'GALAXY','AGN BROADLINE'
6389,56270,148,'v5_10_0',Decimal('7193415291941920768'),119.24828,45.475165,9.38,0.205364,6.60E-05,0,'QSO','AGN BROADLINE'
6389,56270,847,'v5_10_0',Decimal('7193607431598874624'),119.09638,45.990718,6.75,0.209284,2.80E-05,0,'QSO',''
6391,56329,988,'v5_10_0',Decimal('7195897990187294720'),123.8203,46.075246,42.96,0.04095,1.50E-05,0,'QSO','STARBURST BROADLINE'
6393,56341,716,'v5_10_0',Decimal('7198075023411617792'),125.51401,46.504266,4.2,0.534922,5.00E-05,0,'QSO','BROADLINE'
6395,56354,901,'v5_10_0',Decimal('7200377675856191488'),129.70653,46.534578,19.71,0.25824,3.20E-05,0,'QSO','BROADLINE'
6783,56284,163,'v5_10_0',Decimal('7637023978641399808'),131.22318,42.962456,17.17,0.345165,4.00E-05,0,'QSO','STARBURST BROADLINE'
6783,56284,618,'v5_10_0',Decimal('7637149048089059328'),129.85401,44.351677,21.75,0.992595,0.000212,0,'QSO','BROADLINE'
7280,56709,524,'v5_10_0',Decimal('8196695470396907520'),121.71713,56.736896,43.87,0.18029,1.50E-05,0,'QSO','STARBURST BROADLINE'
7293,56741,46,'v5_10_0',Decimal('8211200778083213312'),132.76241,51.411802,36.89,0.405675,1.60E-05,0,'QSO','STARFORMING BROADLINE'
7293,56741,766,'v5_10_0',Decimal('8211398690176212992'),131.12411,52.718485,31.47,2.58418,0.000468,0,'QSO','BROADLINE'
7301,56746,177,'v5_10_0',Decimal('8220243986427650048'),125.7849,51.391824,32.51,0.359091,2.70E-05,0,'QSO','AGN BROADLINE'
7301,56746,564,'v5_10_0',Decimal('8220350364177637376'),123.75772,52.882087,45.04,0.124542,2.70E-05,0,'QSO','BROADLINE'
7302,57012,286,'v5_10_0',Decimal('8221399852489089024'),128.55797,51.204061,6.23,6.25975,0.000521,0,'QSO',''
7310,56693,27,'v5_10_0',Decimal('8230335853013999616'),129.19662,50.075557,38.35,0.97663,0.000132,0,'QSO','BROADLINE'
7310,56693,704,'v5_10_0',Decimal('8230521945357000704'),127.00894,51.825189,28.19,0.354905,2.90E-05,0,'QSO','BROADLINE'
7327,56715,800,'v5_10_0',Decimal('8249688632421490688'),133.02563,46.847382,24.11,0.359855,1.90E-05,0,'QSO','STARBURST BROADLINE'
7379,56713,536,'v5_10_0',Decimal('8308162859776319488'),120.15679,46.216092,22.96,0.23883,2.30E-05,0,'QSO','STARBURST BROADLINE'
7379,56713,890,'v5_10_0',Decimal('8308260166555377664'),122.28391,46.323778,58.28,0.657014,0.000106,0,'QSO','BROADLINE'
7512,56777,190,'v5_10_0',Decimal('8457812440704327680'),132.8955,48.974565,13.68,0.424311,3.40E-05,0,'QSO','BROADLINE'
7512,56777,987,'v5_10_0',Decimal('8458031518396162048'),134.54657,49.602764,28.93,0.177048,2.30E-05,0,'QSO','BROADLINE'
7515,56781,642,'v5_10_0',Decimal('8461314385305903104'),133.82777,47.511728,9.94,0.759245,0.000206,0,'QSO','BROADLINE'
449,51900,62,'26',Decimal('505546132479305728'),135.4083,53.34755,32.84,0.161586,1.70E-05,0,'QSO','STARBURST BROADLINE'
452,51911,343,'26',Decimal('509001073076234240'),141.26568,58.499765,19.9,1.03689,0.000204,0,'QSO','BROADLINE'
453,51915,416,'26',Decimal('510147039137392640'),146.081,60.09061,43.44,1.35768,0.000151,0,'QSO','BROADLINE'
453,51915,581,'26',Decimal('510192393992038400'),148.03884,59.438839,31.82,0.908153,0.000132,0,'QSO','BROADLINE'
453,51915,613,'26',Decimal('510201190085060608'),147.50129,59.851908,35.55,1.12819,0.000133,0,'QSO','BROADLINE'
470,51929,37,'26',Decimal('529183159061866496'),137.35004,0.03641,31.02,1.87314,0.000228,0,'QSO','BROADLINE'
471,51924,159,'26',Decimal('530342593989470208'),137.29202,1.359924,38.54,1.02321,0.000156,0,'QSO','BROADLINE'
484,51907,501,'26',Decimal('545073300737386496'),138.26357,58.908092,25.84,0.818523,0.000142,0,'QSO','BROADLINE'
487,51943,250,'26',Decimal('548382006707251200'),148.31729,61.785015,41.67,1.18944,0.000143,0,'QSO','BROADLINE'
487,51943,372,'26',Decimal('548415541811898368'),148.35236,63.85088,33.57,1.31228,0.000148,0,'QSO','BROADLINE'
487,51943,496,'26',Decimal('548449626672359424'),149.29911,63.169483,73.8,0.917656,7.90E-05,0,'QSO','BROADLINE'
487,51943,510,'26',Decimal('548453474963056640'),149.87452,63.566628,63.12,1.85033,0.000262,0,'QSO','BROADLINE'
500,51994,171,'26',Decimal('562996990997194752'),149.59247,1.756731,26.42,1.96345,0.000246,0,'QSO','BROADLINE'
501,52235,147,'26',Decimal('564116297877579776'),151.39686,1.579379,52.19,1.07551,0.000131,0,'QSO','BROADLINE'
502,51957,315,'26',Decimal('565288372608722944'),151.39686,1.579379,51.81,1.07611,0.000127,0,'QSO','BROADLINE'
554,52000,285,'26',Decimal('623826922148751360'),138.01039,53.576676,13.71,2.37938,0.000392,0,'QSO','BROADLINE'
556,51991,160,'26',Decimal('626044362073073664'),145.24226,55.890258,41.25,1.50083,0.000174,0,'QSO','BROADLINE'
557,52253,631,'26',Decimal('627299733869717504'),149.44483,56.966896,35.78,1.5698,0.000196,0,'QSO','BROADLINE'
558,52317,110,'26',Decimal('628282423460784128'),150.39099,57.144209,30.61,1.36684,0.000226,0,'QSO','BROADLINE'
558,52317,168,'26',Decimal('628298366379386880'),149.44483,56.966896,32.63,1.56937,0.000201,0,'QSO','BROADLINE'
569,52264,267,'26',Decimal('640710477378250752'),142.69357,3.224131,39.94,1.48047,0.000125,0,'QSO','BROADLINE'
766,52247,289,'26',Decimal('862518806054987776'),137.19748,49.668356,47.84,0.419398,3.50E-05,0,'QSO','BROADLINE'
768,52281,117,'26',Decimal('864723327439104000'),145.56393,52.918558,24.12,1.24951,0.000266,0,'QSO','BROADLINE'
768,52281,245,'26',Decimal('864758511811192832'),144.05103,51.802863,24.76,0.246558,2.40E-05,0,'QSO','BROADLINE'
770,52282,407,'26',Decimal('867054841862580224'),150.00476,61.047103,30.06,1.26763,0.000266,0,'QSO','BROADLINE'
831,52294,525,'26',Decimal('935767171974326272'),136.61685,43.706958,33.65,0.882392,0.000142,0,'QSO','BROADLINE'
833,52314,114,'26',Decimal('937905997303801856'),141.47685,45.595638,25.08,0.329281,2.30E-05,0,'QSO','BROADLINE'
833,52314,183,'26',Decimal('937924963879380992'),140.79113,45.512897,22.99,0.292502,2.70E-05,0,'QSO','STARBURST BROADLINE'
834,52316,15,'26',Decimal('939004684331411456'),145.14067,46.387504,28.22,0.695817,8.50E-05,0,'QSO','BROADLINE'
834,52316,373,'26',Decimal('939103090622097408'),144.04489,47.924389,17.52,0.366834,3.50E-05,0,'QSO','BROADLINE'
872,52339,231,'26',Decimal('981848254805207040'),151.25979,46.990937,37.17,0.952417,0.000171,0,'QSO','BROADLINE'
872,52339,434,'26',Decimal('981904055020316672'),150.73428,47.841031,10.38,0.390824,2.50E-05,0,'QSO','STARFORMING BROADLINE'
900,52637,626,'26',Decimal('1013482033969653760'),142.87472,49.044664,32.28,1.7805,0.000237,0,'QSO','BROADLINE'
901,52641,515,'26',Decimal('1014577422495934464'),144.3014,50.147811,21.76,0.275496,7.30E-05,0,'QSO','STARFORMING BROADLINE'
902,52409,10,'26',Decimal('1015564505167456256'),148.26284,50.507107,16.67,0.408785,5.20E-05,0,'QSO','BROADLINE'
902,52409,24,'26',Decimal('1015568353458153472'),149.50837,50.758897,31.03,0.745625,0.000127,0,'QSO','BROADLINE'
936,52705,498,'26',Decimal('1053979247384750080'),135.47902,38.092914,23.14,1.03505,0.000251,0,'QSO','BROADLINE'
940,52670,85,'26',Decimal('1058369321849350144'),144.73758,41.472558,39.9,1.95383,0.0002,0,'QSO','BROADLINE'
942,52703,187,'26',Decimal('1060649159763191808'),149.33905,44.11192,17.86,1.49672,0.000421,0,'QSO',''
942,52703,322,'26',Decimal('1060686268280629248'),148.91591,45.53808,35.56,0.259275,2.40E-05,0,'QSO','BROADLINE'
945,52652,428,'26',Decimal('1064093104203655168'),149.40912,55.382695,30.54,0.900771,0.000188,0,'QSO','BROADLINE'
993,52710,535,'26',Decimal('1118165712641222656'),146.17972,6.418738,43.99,0.694604,8.60E-05,0,'QSO','BROADLINE'
1005,52703,259,'26',Decimal('1131600645103577088'),146.76883,47.361949,20.46,0.539306,7.50E-05,0,'QSO','BROADLINE'
1005,52703,518,'26',Decimal('1131671838481475584'),147.50309,48.524815,31.68,0.588746,4.30E-05,0,'QSO','BROADLINE'
1006,52708,363,'26',Decimal('1132755132396627968'),149.88196,50.746972,34.5,0.143433,2.20E-05,0,'QSO','STARBURST BROADLINE'
1201,52674,439,'26',Decimal('1352326504381442048'),138.25424,42.395754,28.06,2.3114,0.000147,0,'QSO','BROADLINE'
1217,52672,573,'26',Decimal('1370377736496900096'),151.00532,42.523056,35.84,1.6572,0.000234,0,'QSO','BROADLINE'
1234,52724,591,'26',Decimal('1389522983587964928'),146.7768,8.572608,24.36,1.00271,0.000139,0,'QSO','BROADLINE'
1274,52995,402,'26',Decimal('1434507032483883008'),141.13952,36.880097,41.58,0.904612,0.000118,0,'QSO','BROADLINE'
1276,53035,393,'26',Decimal('1436756359067494400'),144.69489,38.097174,37.54,1.83325,0.000176,0,'QSO','BROADLINE'
1744,53055,409,'26',Decimal('1963681913851897856'),150.14105,13.403026,34.85,1.3548,0.000309,0,'QSO','BROADLINE'
1787,54465,246,'26',Decimal('2012050828403173376'),140.40093,62.264496,17.55,1.45756,0.000193,0,'QSO','BROADLINE'
1787,54465,327,'26',Decimal('2012073093513635840'),138.97326,64.022372,30.37,1.16834,0.000227,0,'QSO','BROADLINE'
1937,53388,570,'26',Decimal('2181024856802355200'),140.27294,29.003341,44.12,0.80789,6.40E-05,0,'QSO','BROADLINE'
1941,53386,543,'26',Decimal('2185521034692683776'),143.03661,31.724456,34.62,2.06786,0.000165,0,'QSO','BROADLINE'
1942,53415,11,'26',Decimal('2186500700039571456'),145.79643,29.634643,20.76,1.7725,0.000132,0,'QSO','BROADLINE'
1948,53388,566,'26',Decimal('2193408656265996288'),150.21362,35.250624,29.75,1.54044,0.000209,0,'QSO','BROADLINE'
1948,53388,623,'26',Decimal('2193424324306692096'),150.53938,34.404711,17.57,1.91505,0.000625,0,'QSO','BROADLINE'
2284,53708,53,'26',Decimal('2571570017967564800'),136.47768,20.866976,22.62,1.37496,0.000193,0,'QSO','BROADLINE'
2288,53699,340,'26',Decimal('2576152507403233280'),138.18928,21.527558,27.68,0.735528,8.20E-05,0,'QSO','BROADLINE'
2293,53730,457,'26',Decimal('2581814168172652544'),142.59111,23.89162,41.87,1.16895,0.000111,0,'QSO','BROADLINE'
2294,53733,391,'26',Decimal('2582921926187968512'),141.98703,25.502177,72.45,1.19722,0.000122,0,'QSO','BROADLINE'
2294,54524,388,'26',Decimal('2582921114825025536'),141.98703,25.502177,43.63,1.19746,0.00023,0,'QSO','BROADLINE'
2295,53734,6,'26',Decimal('2583941998117414912'),148.03115,21.586173,27.63,0.933996,0.000282,0,'QSO','BROADLINE'
2344,53740,271,'26',Decimal('2639183936298706944'),149.20785,25.254467,44.96,0.707476,9.10E-05,0,'QSO','BROADLINE'
2344,53740,356,'26',Decimal('2639207300920797184'),149.05994,25.90341,31.35,1.07088,0.000192,0,'QSO','BROADLINE'
2345,53757,499,'26',Decimal('2640372508653545472'),150.46393,28.000633,39.05,1.13217,0.000176,0,'QSO','BROADLINE'
2345,53757,549,'26',Decimal('2640386252548892672'),151.07485,28.412269,32.45,0.328177,5.20E-05,0,'QSO','BROADLINE'
2361,53762,465,'26',Decimal('2658377561398077440'),144.00705,19.647296,28.99,0.843462,0.000128,0,'QSO','BROADLINE'
2364,53737,209,'26',Decimal('2661684891954997248'),151.243,20.413689,28.75,0.914607,0.000188,0,'QSO','BROADLINE'
2370,53764,184,'26',Decimal('2668433419901364224'),147.30442,17.865553,29.32,1.66556,0.000309,0,'QSO','BROADLINE'
2434,53826,199,'26',Decimal('2740495138148083712'),136.0974,13.155774,37.46,2.97439,0.000264,0,'QSO','BROADLINE'
2436,54054,97,'26',Decimal('2742718904240465920'),137.93325,13.48072,29.66,1.67707,0.000177,0,'QSO','BROADLINE'
2438,54056,433,'26',Decimal('2745063063064438784'),138.43504,15.159784,33.08,0.945084,0.000232,0,'QSO','BROADLINE'
2576,54086,636,'26',Decimal('2900493050927147008'),138.24398,12.110675,31.94,1.8413,0.000264,0,'QSO','BROADLINE'
2581,54085,83,'26',Decimal('2905970542962042880'),145.2534,14.604024,5.86,0.383668,0.000143,0,'QSO','BROADLINE'
2583,54095,268,'26',Decimal('2908273195356284928'),147.03501,16.23727,41.59,1.78788,0.000454,0,'QSO','BROADLINE'
2956,54525,244,'26',Decimal('3328227270753019904'),147.67069,45.586741,34.19,1.03842,0.000156,0,'QSO','BROADLINE'
3766,55213,275,'v5_10_0',Decimal('4240214728054382592'),139.12944,-2.094007,16.82,0.472216,4.70E-05,0,'QSO','STARBURST BROADLINE'
3783,55246,376,'v5_10_0',Decimal('4259382789692956672'),149.82622,-2.674993,16.22,0.43639,1.90E-05,0,'QSO','STARBURST BROADLINE'
3818,55532,100,'v5_10_0',Decimal('4298713424928415744'),137.35004,0.036401,61.02,1.8711,0.000118,0,'QSO','BROADLINE'
3819,55540,186,'v5_10_0',Decimal('4299862964469473280'),137.29206,1.359909,54.11,1.02391,0.000198,0,'QSO','BROADLINE'
4565,55591,66,'v5_10_0',Decimal('5139751310480875520'),151.00529,42.523102,42.61,1.65565,0.000182,0,'QSO','BROADLINE'
4571,55629,635,'v5_10_0',Decimal('5146663116088516608'),144.73758,41.472558,52.62,1.95443,0.000337,0,'QSO','BROADLINE'
